id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
55398,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Revlon Lash Fantasy Blackest Black Mascara And Primer
55585,Women,Personal Care,Makeup,Highlighter and Blush,Peach,Spring,2017.0,Casual,Revlon Photo Ready Peach Sculpting Blush Palette 02
55867,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Colorbar Oh My Magenta 2 Nail Lacquer 85V
28240,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Park Avenue Men Good Morning Deo
55924,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Colorbar Windsor Rose Nail Lacquer 51
55273,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,Lakme Absolute White Intense Medium to Dark Concealer
20074,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,David Beckham Men Homme Deo
44149,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Nike Fragrances Men Pure Deo
56392,Women,Personal Care,Fragrance,Perfume and Body Mist,Lavender,Spring,2017.0,Casual,Estee Lauder Women Pleasures 50 ml Perfume
44168,Men,Personal Care,Fragrance,Fragrance Gift Set,Green,Spring,2017.0,Casual,Nike Fragrances Men Green Storm Perfume and Deo Set
49134,Women,Personal Care,Lips,Lip Liner,Red,Spring,2017.0,Casual,Deborah Extra Lip Liner 07
57642,Women,Personal Care,Nails,Nail Polish,Peach,Spring,2017.0,Casual,Lotus Herbals Peach Perfect Nail Polish 99
56072,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Colorbar Wild Berry Lip Liner /Crayon 011
30966,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Azzaro Men Chrome Eau de Toilette 200 ml
55449,Women,Personal Care,Lips,Lipstick,Maroon,Spring,2017.0,Casual,Revlon Plum Sexxxy Honey Kiss Lipstick 08
55217,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lakme Nine to Five Sun Shimmer Lipstick
44153,Men,Personal Care,Fragrance,Fragrance Gift Set,Blue,Spring,2017.0,Casual,Nike Fragrances Men Pure Fragrance Gift Set
55488,Women,Personal Care,Lips,Lip Gloss,Bronze,Spring,2017.0,Casual,Revlon Bronze Shimmer Colorburst Lip Gloss 30
32531,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Tonino Lamborghini Men Pack of 3 Deos
55964,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Colorbar Take Me As I Am Sensuous Red  Lipcolor with Sharpner 001 3.94 g
54063,Men,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,Fogg Men Napoleon Deo
44377,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Jovan Men White Musk Deo
58965,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Colour Me Women Sky Blue Perfume
55191,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017.0,Casual,Lakme Absolute Fast & Fabulous Aqua Express Nail Polish 06
49124,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Deborah Pink Light Creator Shine Volume 9 Lipstick
55954,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017.0,Casual,Colorbar Valentino Nail Lacquer 02
57872,Women,Personal Care,Skin,Face Moisturisers,Beige,Spring,2017.0,Casual,Biotique Women Bio Dandelion Ageless Lightening Serum
55196,Women,Personal Care,Nails,Nail Polish,Gold,Spring,2017.0,Casual,Lakme Absolute Fast & Fabulous Gold Shimmer Nail Polish 01
56084,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Colorbar Star Shine Bare True Lip Gloss 11
23598,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Nike Fragrances Men Blue Wave Deo
55540,Women,Personal Care,Makeup,Eyeshadow,Copper,Spring,2017.0,Casual,Revlon Illuminance Copper Coast Creme Shadow 01
27311,Women,Personal Care,Fragrance,Deodorant,Yellow,Spring,2017.0,Casual,ADIDAS Women Free Emotion Deo
55390,Women,Personal Care,Nails,Nail Polish,Rose,Spring,2017.0,Casual,Revlon Really Rosy Nail Polish 308
55450,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Revlon Plum Sexxxy Flirty Fuchsia Lipstick 54
46782,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Love Passport Women 50 ml Perfume
55847,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Colorbar Pro Bubbly Pink Nail Lacquer 048
57619,Women,Personal Care,Skin Care,Sunscreen,Orange,Spring,2017.0,Casual,Lotus Herbals Safe Sun Sunscreen SPF 40
55257,Women,Personal Care,Makeup,Kajal and Eyeliner,Grey,Spring,2017.0,Casual,Lakme Absolute Forever Silk Grey Matter Eyeliner
44038,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Boss Women Femme Perfume
55075,Women,Personal Care,Eyes,Kajal and Eyeliner,Copper,Spring,2017.0,Casual,Lakme Glide On Warm Copper Eye Color
57677,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Lotus Herbals Whiteglow Skin Whitening & Brightening Creme
26733,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Reebok Men Chennai Super Kings Deo
55841,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Colorbar Pro Pink Late Nail Lacquer 056
59853,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Olay Women Natural White Rich All in One Fairness Night Cream
56119,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Colorbar Toffee Tango Lip Pot 005
58954,Men,Personal Care,Fragrance,Deodorant,Yellow,Spring,2017.0,Casual,Denim Men Illusion Deo
55551,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Spring,2017.0,Casual,Revlon Colorstay Sparkling Black Eye Liner
56429,Women,Personal Care,Eyes,Eyeshadow,Brown,Spring,2017.0,Casual,Streetwear Bombshell Eye Shadow
56427,Women,Personal Care,Eyes,Eyeshadow,Bronze,Spring,2017.0,Casual,Streetwear Groovy Baby Eye Shadow
44152,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Nike Fragrances Men Up or Down Deo
55840,Women,Personal Care,Nails,Nail Polish,Rust,Spring,2017.0,Casual,Colorbar Pro Rusk Beauty Nail Lacquer 057
56041,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Coco Liscious Lipstick 10
26209,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Perry Ellis Women Reserve Perfume
44949,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Kama Sutra Men Travel Mate Pack of 3 Deos
55123,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lakme Truewear Color Crush Nail Polish 17
57664,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Lotus Herbals Colour Dew Mahogany Nail Polish 943
55545,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Revlon Colorstay One-Stroke Defining Blooming Blue Eye Pencil
32549,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Playboy Men Set of 2 Deodorant Body Sprays
55249,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Lakme Face Magic Natural Marble Daily Wear Souffle
44138,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Dunhill Men Desire Blue Perfume
56023,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,ColorBar Soft Touch Bingo Lipstick 029
55973,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,ColorBar Velvet Matte High Tea 1 Lipstick 77V
56432,Women,Personal Care,Bath and Body,Nail Essentials,Pink,Spring,2017.0,Casual,Streetwear Nail Color Remover
49115,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Deborah Atomic Red 19 Lipstick
46659,Women,Personal Care,Fragrance,Deodorant,Green,Spring,2017.0,Casual,Rasasi Women Life Deo
26734,Women,Personal Care,Fragrance,Deodorant,Silver,Spring,2017.0,Casual,Reebok Women Pack of 3 Deos
46948,Women,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,York Women Love Series Perfume
43102,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Reebok Men Reejuvenate Deo
54064,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Fogg Men Marco Deo
28221,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,YARDLEY Men Elegance Deo
56082,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017.0,Casual,Colorbar Star Shine Sensation Lip Gloss 14
55266,Women,Personal Care,Makeup,Kajal and Eyeliner,Brown,Spring,2017.0,Casual,Lakme Absolute Shine Line Brown Shimmer Eye Liner
44148,Men,Personal Care,Fragrance,Deodorant,Green,Spring,2017.0,Casual,Nike Fragrances Men Casual Deo
55261,Women,Personal Care,Makeup,Kajal and Eyeliner,Olive,Spring,2017.0,Casual,Lakme Absolute Forever Silk Gypsy Green Eye Liner
23551,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Nautilus Men Black Marlin Perfume
55504,Women,Personal Care,Lips,Lip Gloss,Peach,Spring,2017.0,Casual,Revlon Super Lustrous Pink Crystals Lip Gloss 59
46917,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,York Men Aqua Green Perfume
56166,Women,Personal Care,Makeup,Kajal and Eyeliner,Lavender,Spring,2017.0,Casual,Colorbar I-Define Silver Slate Eye Pencil 001
46627,Women,Personal Care,Fragrance,Deodorant,Orange,Spring,2017.0,Casual,Rasasi Women Chastity Deo and Perfume Set
18463,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,David Beckham Instinct Men Perfumes
26205,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Nautica Voyage Men Perfume
56513,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Streetwear Luscious Lips Caramel Crush Lipstick 16
57756,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,2017.0,Casual,Lotus Herbals Neem & Clove Purifying Face Wash
44004,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Police Men To Be Perfume
28214,Women,Personal Care,Fragrance,Deodorant,Lavender,Spring,2017.0,Casual,YARDLEY Women English Lavender Deo
46926,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,York Men Prestige Perfume
23605,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Nike Fragrances Women Casual Perfume
55982,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Velvet Matte Very Coffee Lipstick 51 BR
56352,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Nike Fragrances Men No Limits Perfume 150 ml
56100,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,Casual,Colorbar Star Winter Plum Lip Gloss 04
18443,Men,Personal Care,Fragrance,Fragrance Gift Set,White,Spring,2017.0,Casual,Ed Hardy Love & Luck  Men Fragrance Gift Set
59858,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Olay Women Natural White Healthy Fairness Day Lotion SPF 24
55382,Women,Personal Care,Nails,Nail Polish,Silver,Spring,2017.0,Casual,Revlon Silver Shower Nail Polish 317
32540,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Playboy Men Miami Perfume
46940,Women,Personal Care,Fragrance,Perfume and Body Mist,Yellow,Spring,2017.0,Casual,York Women Miss No 1 Perfume
56354,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Nike Fragrances Men Cool Paranoia Perfume 150 ml
55119,Women,Personal Care,Beauty Accessories,Beauty Accessory,Burgundy,Spring,2017.0,Casual,Lakme Dual Sharpener
32543,Women,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Playboy Women Play It Spicy Deo
55132,Women,Personal Care,Nails,Nail Polish,White,Spring,2017.0,Casual,Lakme Truewear Color Crush 08 Nail Polish
45673,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,J. Del Pozo Women Halloween Perfume
36714,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Bulgari Men Aqua Pour Homme Perfume
57586,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lotus Herbals Sand Storm Lipstick 181
57869,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Biotique Bio Saffron Dew Face & Body Cream
49097,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Deborah Ultrafine Compact Powder 08
46684,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017.0,Casual,Rasasi Men Fighting Temptation Perfume
55162,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017.0,Casual,Lakme True Wear Berry Maroon Nail Polish 104
46680,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Rasasi Women Pack of 3 Perfumes
55952,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Colorbar Love Nail Lacquer 04
58985,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Cavallini Women Deo
44140,Men,Personal Care,Fragrance,Perfume and Body Mist,Copper,Spring,2017.0,Casual,Dunhill Men Perfume
46785,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Rising Wave Men Perfume
55409,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Revlon ColorStay Overtime Everlasting Rum Lipcolor 370
42830,Unisex,Sporting Goods,Wristbands,Wristbands,Black,Summer,2012.0,Sports,Nike Unisex Swoosh Black Wristbands
4013,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Casual,Spalding  177z NBA School Brown Basketball
13670,Unisex,Sporting Goods,Sports Equipment,Footballs,Gold,Fall,2011.0,Casual,Puma Unisex Liga XL Football
1628,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Sports,Kipsta Xtra Bounce Basketball
4008,Unisex,Sporting Goods,Sports Equipment,Basketballs,Yellow,Summer,2011.0,Sports,Spalding Unisex Ochre Yellow Basketball
42829,Unisex,Sporting Goods,Wristbands,Wristbands,White,Summer,2012.0,Sports,Nike Unisex Swoosh White Wristbands
4007,Unisex,Sporting Goods,Sports Equipment,Basketballs,Orange,Summer,2011.0,Sports,Spalding Unisex Nash Orange Basketball
2355,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,ADIDAS Red Bull Trophy Soccer Unisex Football
8934,Unisex,Sporting Goods,Wristbands,Wristbands,Black,Fall,2011.0,Casual,Puma Unisex Fundamentals Black Wristbands
1552,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,Puma Power Cat Trainer-WR Football
2354,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Winter,2010.0,Sports,ADIDAS Black Bounce Unisex Basketball
2356,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Winter,2010.0,Sports,ADIDAS Black & White Unisex Basketball
8427,Unisex,Sporting Goods,Sports Equipment,Basketballs,Blue,Fall,2011.0,Sports,Spalding Unisex Blue Basketball
4010,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Sports,Spalding 150 SZ Brown Basketball
1553,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,Puma Power Cat Hard Ground Football
4012,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Summer,2011.0,Sports,Spalding 508z Black Basketball
1550,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,Puma Cat Trainer-WBL Football
1627,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010.0,Sports,Kipsta F300 Football
1551,Unisex,Sporting Goods,Sports Equipment,Footballs,Orange,Fall,2010.0,Sports,Puma Power Cat Trainer-OB Football
1626,Unisex,Sporting Goods,Sports Equipment,Footballs,Blue,Summer,2011.0,Sports,Kipsta F300 Football Size 5 Football
4011,Unisex,Sporting Goods,Sports Equipment,Basketballs,Grey,Summer,2011.0,Sports,Spalding Buror Grey Basketball
42828,Unisex,Sporting Goods,Wristbands,Wristbands,Red,Summer,2012.0,Sports,Nike Unisex Swoosh Red Wristbands
4009,Unisex,Sporting Goods,Sports Equipment,Basketballs,Blue,Summer,2011.0,Casual,Spalding Blue Basketball
8426,Unisex,Sporting Goods,Sports Equipment,Basketballs,Red,Fall,2011.0,Sports,Spalding Unisex NBA Team Raptors SZ7 Red Basketball
8422,Unisex,Sporting Goods,Sports Equipment,Basketballs,Red,Fall,2011.0,Sports,Spalding Unisex NBA Highlight Red Basketballs
